match_id,date,team_1,team_2,winner,result,venue,city,toss_winner,toss_decision,by_runs,by_wickets
623571,2013-05-11,Zimbabwe,Bangladesh,Zimbabwe,,Queens Sports Club,Bulawayo,Zimbabwe,bat,6.0,
623572,2013-05-12,Zimbabwe,Bangladesh,Bangladesh,,Queens Sports Club,Bulawayo,Bangladesh,bat,34.0,
566926,2013-06-25,England,New Zealand,New Zealand,,Kennington Oval,London,England,field,5.0,
645645,2013-07-27,West Indies,Pakistan,Pakistan,,"Arnos Vale Ground, Kingstown",St Vincent,West Indies,bat,,2.0
645647,2013-07-28,West Indies,Pakistan,Pakistan,,"Arnos Vale Ground, Kingstown",St Vincent,Pakistan,bat,11.0,
635658,2013-08-02,Sri Lanka,South Africa,South Africa,,R Premadasa Stadium,Colombo,South Africa,bat,12.0,
635659,2013-08-04,Sri Lanka,South Africa,South Africa,,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,South Africa,bat,22.0,
635660,2013-08-06,Sri Lanka,South Africa,Sri Lanka,,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,South Africa,bat,,6.0
659545,2013-08-23,Zimbabwe,Pakistan,Pakistan,,Harare Sports Club,,Zimbabwe,field,25.0,
659547,2013-08-24,Zimbabwe,Pakistan,Pakistan,,Harare Sports Club,,Zimbabwe,field,19.0,
566937,2013-08-29,England,Australia,Australia,,The Rose Bowl,Southampton,England,field,39.0,
566938,2013-08-31,England,Australia,England,,Riverside Ground,Chester-le-Street,Australia,field,27.0,
647247,2013-10-10,India,Australia,India,,Saurashtra Cricket Association Stadium,Rajkot,India,field,,6.0
668959,2013-11-06,Bangladesh,New Zealand,New Zealand,,Shere Bangla National Stadium,Mirpur,New Zealand,bat,15.0,
649101,2013-11-13,Pakistan,South Africa,South Africa,,Dubai International Cricket Stadium,,Pakistan,bat,,9.0
649103,2013-11-15,Pakistan,South Africa,South Africa,,Dubai International Cricket Stadium,,South Africa,bat,6.0,
660113,2013-11-16,Canada,Ireland,Ireland,,Sheikh Zayed Stadium,Abu Dhabi,Canada,field,2.0,
660149,2013-11-19,Kenya,Scotland,Kenya,,ICC Academy,Dubai,Kenya,bat,92.0,
685727,2013-11-20,South Africa,Pakistan,South Africa,,New Wanderers Stadium,Johannesburg,Pakistan,field,4.0,
668969,2013-11-21,Sri Lanka,New Zealand,Sri Lanka,,Pallekele International Cricket Stadium,,Sri Lanka,field,,8.0
660173,2013-11-22,Netherlands,Scotland,Scotland,,ICC Academy,Dubai,Netherlands,field,15.0,
685729,2013-11-22,South Africa,Pakistan,Pakistan,,Newlands,Cape Town,Pakistan,bat,6.0,
660185,2013-11-23,Kenya,Netherlands,Netherlands,,ICC Academy,Dubai,Netherlands,bat,29.0,
660209,2013-11-26,Canada,Kenya,Kenya,,Sharjah Cricket Stadium,,Kenya,bat,21.0,
660223,2013-11-28,Netherlands,Scotland,Netherlands,,Sheikh Zayed Stadium,Abu Dhabi,Scotland,bat,,8.0
657633,2013-12-11,Pakistan,Sri Lanka,Pakistan,,Dubai International Cricket Stadium,,Pakistan,field,,3.0
657635,2013-12-13,Pakistan,Sri Lanka,Sri Lanka,,Dubai International Cricket Stadium,,Pakistan,field,24.0,
661695,2014-01-11,New Zealand,West Indies,New Zealand,,Eden Park,Auckland,New Zealand,bat,81.0,
661697,2014-01-15,New Zealand,West Indies,New Zealand,,Westpac Stadium,Wellington,West Indies,bat,,4.0
636164,2014-01-29,Australia,England,Australia,,Bellerive Oval,Hobart,Australia,bat,13.0,
636165,2014-01-31,Australia,England,Australia,,Melbourne Cricket Ground,,England,bat,,8.0
636166,2014-02-02,Australia,England,Australia,,Stadium Australia,Sydney,Australia,bat,84.0,
690351,2014-02-12,Bangladesh,Sri Lanka,Sri Lanka,,Zahur Ahmed Chowdhury Stadium,Chittagong,Bangladesh,field,2.0,
690353,2014-02-14,Bangladesh,Sri Lanka,Sri Lanka,,Zahur Ahmed Chowdhury Stadium,Chittagong,Bangladesh,bat,,3.0
702141,2014-02-19,West Indies,Ireland,Ireland,,"Sabina Park, Kingston",Jamaica,West Indies,bat,,6.0
702143,2014-02-21,West Indies,Ireland,West Indies,,"Sabina Park, Kingston",Jamaica,Ireland,field,11.0,
636536,2014-03-09,West Indies,England,West Indies,,"Kensington Oval, Bridgetown",Barbados,West Indies,bat,27.0,
636537,2014-03-11,West Indies,England,West Indies,,"Kensington Oval, Bridgetown",Barbados,England,bat,,5.0
648681,2014-03-12,South Africa,Australia,Australia,,Kingsmead,Durban,Australia,field,,5.0
636538,2014-03-13,West Indies,England,England,,"Kensington Oval, Bridgetown",Barbados,England,bat,5.0,
648683,2014-03-14,South Africa,Australia,Australia,,SuperSport Park,Centurion,Australia,field,,6.0
682899,2014-03-16,Hong Kong,Nepal,Nepal,,Zahur Ahmed Chowdhury Stadium,Chittagong,Hong Kong,field,80.0,
682901,2014-03-17,Ireland,Zimbabwe,Ireland,,Sylhet Stadium,,Ireland,field,,3.0
682903,2014-03-17,Netherlands,United Arab Emirates,Netherlands,,Sylhet Stadium,,United Arab Emirates,bat,,6.0
682907,2014-03-18,Bangladesh,Nepal,Bangladesh,,Zahur Ahmed Chowdhury Stadium,Chittagong,Bangladesh,field,,8.0
682911,2014-03-19,Ireland,United Arab Emirates,Ireland,,Sylhet Stadium,,Ireland,field,21.0,
682909,2014-03-19,Netherlands,Zimbabwe,Zimbabwe,,Sylhet Stadium,,Netherlands,bat,,5.0
682915,2014-03-20,Bangladesh,Hong Kong,Hong Kong,,Zahur Ahmed Chowdhury Stadium,Chittagong,Hong Kong,field,,2.0
682921,2014-03-21,India,Pakistan,India,,Shere Bangla National Stadium,Mirpur,India,field,,7.0
682917,2014-03-21,United Arab Emirates,Zimbabwe,Zimbabwe,,Sylhet Stadium,,Zimbabwe,field,,5.0
682919,2014-03-21,Ireland,Netherlands,Netherlands,,Sylhet Stadium,,Netherlands,field,,6.0
682923,2014-03-22,South Africa,Sri Lanka,Sri Lanka,,Zahur Ahmed Chowdhury Stadium,Chittagong,Sri Lanka,bat,5.0,
682925,2014-03-22,England,New Zealand,New Zealand,,Zahur Ahmed Chowdhury Stadium,Chattogram,New Zealand,field,9.0,
682929,2014-03-23,India,West Indies,India,,Shere Bangla National Stadium,Mirpur,India,field,,7.0
682927,2014-03-23,Australia,Pakistan,Pakistan,,Shere Bangla National Stadium,Mirpur,Australia,field,16.0,
682933,2014-03-24,Netherlands,Sri Lanka,Sri Lanka,,Zahur Ahmed Chowdhury Stadium,Chittagong,Sri Lanka,field,,9.0
682931,2014-03-24,New Zealand,South Africa,South Africa,,Zahur Ahmed Chowdhury Stadium,Chittagong,New Zealand,field,2.0,
682935,2014-03-25,Bangladesh,West Indies,West Indies,,Shere Bangla National Stadium,Mirpur,Bangladesh,field,73.0,
682937,2014-03-27,Netherlands,South Africa,South Africa,,Zahur Ahmed Chowdhury Stadium,Chittagong,Netherlands,field,6.0,
682939,2014-03-27,England,Sri Lanka,England,,Zahur Ahmed Chowdhury Stadium,Chittagong,England,field,,6.0
682943,2014-03-28,Bangladesh,India,India,,Shere Bangla National Stadium,Mirpur,India,field,,8.0
682941,2014-03-28,Australia,West Indies,West Indies,,Shere Bangla National Stadium,Mirpur,Australia,bat,,6.0
682947,2014-03-29,England,South Africa,South Africa,,Zahur Ahmed Chowdhury Stadium,Chittagong,England,field,3.0,
682945,2014-03-29,Netherlands,New Zealand,New Zealand,,Zahur Ahmed Chowdhury Stadium,Chittagong,New Zealand,field,,6.0
682951,2014-03-30,Australia,India,India,,Shere Bangla National Stadium,Mirpur,Australia,field,73.0,
682949,2014-03-30,Bangladesh,Pakistan,Pakistan,,Shere Bangla National Stadium,Mirpur,Pakistan,bat,50.0,
682953,2014-03-31,England,Netherlands,Netherlands,,Zahur Ahmed Chowdhury Stadium,Chittagong,England,field,45.0,
682955,2014-03-31,New Zealand,Sri Lanka,Sri Lanka,,Zahur Ahmed Chowdhury Stadium,Chittagong,New Zealand,field,59.0,
682957,2014-04-01,Bangladesh,Australia,Australia,,Shere Bangla National Stadium,Mirpur,Bangladesh,bat,,7.0
682959,2014-04-01,Pakistan,West Indies,West Indies,,Shere Bangla National Stadium,Mirpur,West Indies,bat,84.0,
682961,2014-04-03,Sri Lanka,West Indies,Sri Lanka,,Shere Bangla National Stadium,Mirpur,Sri Lanka,bat,27.0,
682963,2014-04-04,India,South Africa,India,,Shere Bangla National Stadium,Mirpur,South Africa,bat,,6.0
682965,2014-04-06,India,Sri Lanka,Sri Lanka,,Shere Bangla National Stadium,Mirpur,Sri Lanka,field,,6.0
667887,2014-05-20,England,Sri Lanka,Sri Lanka,,Kennington Oval,London,England,field,9.0,
730283,2014-07-05,West Indies,New Zealand,New Zealand,,"Windsor Park, Roseau",Dominica,New Zealand,field,12.0,
730285,2014-07-06,West Indies,New Zealand,West Indies,,"Windsor Park, Roseau",Dominica,New Zealand,field,39.0,
667731,2014-09-07,England,India,England,,Edgbaston,Birmingham,England,bat,3.0,
727917,2014-10-05,Australia,Pakistan,Australia,,Dubai International Cricket Stadium,,Pakistan,bat,,6.0
754717,2014-11-05,Australia,South Africa,South Africa,,Adelaide Oval,,Australia,bat,,7.0
754719,2014-11-07,Australia,South Africa,Australia,,Melbourne Cricket Ground,,South Africa,bat,,7.0
754721,2014-11-09,Australia,South Africa,Australia,,Stadium Australia,Sydney,Australia,field,,2.0
802327,2014-11-24,Hong Kong,Nepal,Hong Kong,,P Sara Oval,Colombo,Hong Kong,field,,2.0
742617,2014-12-04,New Zealand,Pakistan,Pakistan,,Dubai International Cricket Stadium,,Pakistan,field,,7.0
754039,2014-12-05,New Zealand,Pakistan,New Zealand,,Dubai International Cricket Stadium,,Pakistan,field,17.0,
722335,2015-01-09,South Africa,West Indies,West Indies,,Newlands,Cape Town,South Africa,bat,,4.0
722337,2015-01-11,South Africa,West Indies,West Indies,,New Wanderers Stadium,Johannesburg,West Indies,field,,4.0
736063,2015-01-14,South Africa,West Indies,South Africa,,Kingsmead,Durban,West Indies,field,69.0,
858491,2015-04-24,Bangladesh,Pakistan,Bangladesh,,Shere Bangla National Stadium,Mirpur,Pakistan,bat,,7.0
868723,2015-05-22,Pakistan,Zimbabwe,Pakistan,,Gaddafi Stadium,Lahore,Zimbabwe,bat,,5.0
868725,2015-05-24,Pakistan,Zimbabwe,Pakistan,,Gaddafi Stadium,Lahore,Zimbabwe,bat,,2.0
889463,2015-06-20,Ireland,Scotland,Scotland,,"Bready Cricket Club, Magheramason",Londonderry,Scotland,field,,6.0
743953,2015-06-23,England,New Zealand,England,,Old Trafford,Manchester,England,bat,56.0,
883343,2015-07-01,Netherlands,Nepal,Netherlands,,VRA Ground,Amstelveen,Nepal,field,103.0,
883345,2015-07-02,Netherlands,Nepal,Netherlands,,Hazelaarweg,Rotterdam,Netherlands,bat,18.0,
817203,2015-07-05,Bangladesh,South Africa,South Africa,,Shere Bangla National Stadium,Mirpur,South Africa,bat,52.0,
817205,2015-07-07,Bangladesh,South Africa,South Africa,,Shere Bangla National Stadium,Mirpur,South Africa,bat,31.0,
875457,2015-07-09,Scotland,United Arab Emirates,Scotland,,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,Scotland,field,,9.0
875471,2015-07-11,Scotland,Netherlands,Netherlands,,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,Netherlands,bat,32.0,
875481,2015-07-12,Netherlands,United Arab Emirates,Netherlands,,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,Netherlands,field,,7.0
875501,2015-07-15,Ireland,Papua New Guinea,Papua New Guinea,,"Civil Service Cricket Club, Stormont",Belfast,Ireland,bat,,2.0
875507,2015-07-15,Hong Kong,Nepal,Hong Kong,,"Civil Service Cricket Club, Stormont",Belfast,Hong Kong,field,,5.0
875513,2015-07-17,Nepal,Papua New Guinea,Papua New Guinea,,"The Village, Malahide",Dublin,Papua New Guinea,field,,8.0
875521,2015-07-17,Ireland,Hong Kong,Hong Kong,,"The Village, Malahide",Dublin,Ireland,field,5.0,
885969,2015-07-17,Zimbabwe,India,India,,Harare Sports Club,,India,bat,54.0,
885971,2015-07-19,Zimbabwe,India,Zimbabwe,,Harare Sports Club,,Zimbabwe,bat,10.0,
875491,2015-07-13,Nepal,Ireland,Ireland,,"Civil Service Cricket Club, Stormont",Belfast,Ireland,field,,8.0
875549,2015-07-25,Hong Kong,Scotland,Scotland,,"The Village, Malahide",Dublin,Scotland,field,,5.0
875553,2015-07-25,Ireland,Netherlands,Netherlands,,"The Village, Malahide",Dublin,Netherlands,field,,5.0
860279,2015-07-30,Sri Lanka,Pakistan,Pakistan,,R Premadasa Stadium,Colombo,Pakistan,bat,29.0,
860281,2015-08-01,Sri Lanka,Pakistan,Pakistan,,R Premadasa Stadium,Colombo,Sri Lanka,bat,,1.0
894293,2015-08-09,Zimbabwe,New Zealand,New Zealand,,Harare Sports Club,,Zimbabwe,field,80.0,
848839,2015-08-14,South Africa,New Zealand,South Africa,,Kingsmead,Durban,South Africa,field,,6.0
848841,2015-08-16,South Africa,New Zealand,New Zealand,,SuperSport Park,Centurion,New Zealand,bat,32.0,
743975,2015-08-31,England,Australia,England,,Sophia Gardens,Cardiff,Australia,field,5.0,
919603,2015-09-27,Zimbabwe,Pakistan,Pakistan,,Harare Sports Club,,Pakistan,bat,13.0,
919605,2015-09-29,Zimbabwe,Pakistan,Pakistan,,Harare Sports Club,,Pakistan,bat,15.0,
903587,2015-10-02,India,South Africa,South Africa,,Himachal Pradesh Cricket Association Stadium,Dharmasala,South Africa,field,,7.0
903589,2015-10-05,India,South Africa,South Africa,,Barabati Stadium,Cuttack,South Africa,field,,6.0
915783,2015-11-09,Sri Lanka,West Indies,Sri Lanka,,Pallekele International Cricket Stadium,,West Indies,field,30.0,
915785,2015-11-11,Sri Lanka,West Indies,West Indies,,R Premadasa Stadium,Colombo,West Indies,bat,23.0,
931396,2015-11-13,Bangladesh,Zimbabwe,Bangladesh,,Shere Bangla National Stadium,Mirpur,Bangladesh,field,,4.0
931398,2015-11-15,Bangladesh,Zimbabwe,Zimbabwe,,Shere Bangla National Stadium,Mirpur,Bangladesh,bat,,3.0
930577,2015-11-25,Hong Kong,Oman,Oman,,Sheikh Zayed Stadium,Abu Dhabi,Hong Kong,field,4.0,
902649,2015-11-26,England,Pakistan,England,,Dubai International Cricket Stadium,,England,bat,14.0,
902651,2015-11-27,England,Pakistan,England,,Dubai International Cricket Stadium,,England,bat,3.0,
914217,2016-01-07,New Zealand,Sri Lanka,New Zealand,,Bay Oval,Mount Maunganui,Sri Lanka,field,3.0,
914219,2016-01-10,New Zealand,Sri Lanka,New Zealand,,Eden Park,Auckland,New Zealand,field,,9.0
914221,2016-01-15,New Zealand,Pakistan,Pakistan,,Eden Park,Auckland,New Zealand,field,16.0,
914223,2016-01-17,New Zealand,Pakistan,New Zealand,,Seddon Park,Hamilton,Pakistan,bat,,10.0
958417,2016-01-17,Bangladesh,Zimbabwe,Bangladesh,,Sheikh Abu Naser Stadium,Khulna,Bangladesh,bat,42.0,
958415,2016-01-15,Bangladesh,Zimbabwe,Bangladesh,,Sheikh Abu Naser Stadium,Khulna,Zimbabwe,bat,,4.0
958419,2016-01-20,Bangladesh,Zimbabwe,Zimbabwe,,Sheikh Abu Naser Stadium,Khulna,Zimbabwe,bat,31.0,
914225,2016-01-22,New Zealand,Pakistan,New Zealand,,Westpac Stadium,Wellington,Pakistan,field,95.0,
958421,2016-01-22,Bangladesh,Zimbabwe,Zimbabwe,,Sheikh Abu Naser Stadium,Khulna,Zimbabwe,bat,18.0,
953103,2016-01-30,Hong Kong,Scotland,Hong Kong,,"Mission Road Ground, Mong Kok",Hong Kong,Hong Kong,field,,9.0
953105,2016-01-31,Hong Kong,Scotland,Scotland,,"Mission Road Ground, Mong Kok",Hong Kong,Hong Kong,field,37.0,
895819,2016-01-29,Australia,India,India,,Melbourne Cricket Ground,,Australia,field,27.0,
895821,2016-01-31,Australia,India,India,,Sydney Cricket Ground,,Australia,bat,,7.0
967081,2016-02-03,United Arab Emirates,Netherlands,Netherlands,,ICC Academy,Dubai,United Arab Emirates,field,84.0,
954735,2016-02-07,Ireland,Papua New Guinea,Ireland,,Tony Ireland Stadium,Townsville,Papua New Guinea,field,7.0,
966373,2016-02-04,United Arab Emirates,Scotland,United Arab Emirates,,ICC Academy,Dubai,United Arab Emirates,bat,9.0,
954737,2016-02-09,Ireland,Papua New Guinea,Papua New Guinea,,Tony Ireland Stadium,Townsville,Papua New Guinea,bat,11.0,
963697,2016-02-09,India,Sri Lanka,Sri Lanka,,Maharashtra Cricket Association Stadium,Pune,Sri Lanka,field,,5.0
963699,2016-02-12,India,Sri Lanka,India,,JSCA International Stadium Complex,Ranchi,Sri Lanka,field,69.0,
954741,2016-02-14,United Arab Emirates,Ireland,Ireland,,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,field,34.0,
963701,2016-02-14,India,Sri Lanka,India,,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India,field,,9.0
954743,2016-02-16,United Arab Emirates,Ireland,United Arab Emirates,,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,bat,5.0,
966735,2016-02-19,Hong Kong,Oman,Oman,,Khan Shaheb Osman Ali Stadium,Fatullah,Oman,bat,5.0,
800479,2016-02-19,South Africa,England,South Africa,,Newlands,Cape Town,South Africa,field,,3.0
966739,2016-02-21,Hong Kong,United Arab Emirates,United Arab Emirates,,Khan Shaheb Osman Ali Stadium,Fatullah,Hong Kong,bat,,6.0
800481,2016-02-21,South Africa,England,South Africa,,New Wanderers Stadium,Johannesburg,South Africa,field,,9.0
966745,2016-02-24,India,Bangladesh,India,,Shere Bangla National Stadium,Dhaka,Bangladesh,field,45.0,
966747,2016-02-25,Sri Lanka,United Arab Emirates,Sri Lanka,,Shere Bangla National Stadium,Mirpur,United Arab Emirates,field,14.0,
966749,2016-02-26,Bangladesh,United Arab Emirates,Bangladesh,,Shere Bangla National Stadium,Mirpur,United Arab Emirates,field,51.0,
966751,2016-02-27,India,Pakistan,India,,Shere Bangla National Stadium,Mirpur,India,field,,5.0
966753,2016-02-28,Bangladesh,Sri Lanka,Bangladesh,,Shere Bangla National Stadium,Mirpur,Bangladesh,bat,23.0,
966755,2016-02-29,Pakistan,United Arab Emirates,Pakistan,,Shere Bangla National Stadium,Mirpur,United Arab Emirates,bat,,7.0
966757,2016-03-01,India,Sri Lanka,India,,Shere Bangla National Stadium,Mirpur,India,field,,5.0
966759,2016-03-02,Bangladesh,Pakistan,Bangladesh,,Shere Bangla National Stadium,Mirpur,Pakistan,bat,,5.0
966761,2016-03-03,India,United Arab Emirates,India,,Shere Bangla National Stadium,Mirpur,United Arab Emirates,bat,,9.0
966763,2016-03-04,Pakistan,Sri Lanka,Pakistan,,Shere Bangla National Stadium,Mirpur,Pakistan,field,,6.0
884347,2016-03-04,South Africa,Australia,South Africa,,Kingsmead,Durban,Australia,bat,,3.0
966765,2016-03-06,Bangladesh,India,India,,Shere Bangla National Stadium,Mirpur,India,field,,8.0
884349,2016-03-06,South Africa,Australia,Australia,,New Wanderers Stadium,Johannesburg,Australia,field,,5.0
951305,2016-03-08,Hong Kong,Zimbabwe,Zimbabwe,,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Hong Kong,field,14.0,
951309,2016-03-09,Bangladesh,Netherlands,Bangladesh,,Himachal Pradesh Cricket Association Stadium,Dharamsala,Netherlands,field,8.0,
951311,2016-03-09,Ireland,Oman,Oman,,Himachal Pradesh Cricket Association Stadium,Dharamsala,Ireland,bat,,2.0
884351,2016-03-09,South Africa,Australia,Australia,,Newlands,Cape Town,South Africa,bat,,6.0
951313,2016-03-10,Scotland,Zimbabwe,Zimbabwe,,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Zimbabwe,bat,11.0,
951323,2016-03-12,Hong Kong,Scotland,Scotland,,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Hong Kong,bat,,8.0
951325,2016-03-13,Ireland,Netherlands,Netherlands,,Himachal Pradesh Cricket Association Stadium,Dharamsala,Ireland,field,12.0,
951327,2016-03-13,Bangladesh,Oman,Bangladesh,,Himachal Pradesh Cricket Association Stadium,Dharamsala,Oman,field,54.0,
951329,2016-03-15,India,New Zealand,New Zealand,,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,New Zealand,bat,47.0,
951331,2016-03-16,England,West Indies,West Indies,,Wankhede Stadium,Mumbai,West Indies,field,,6.0
951333,2016-03-16,Bangladesh,Pakistan,Pakistan,,Eden Gardens,Kolkata,Pakistan,bat,55.0,
951337,2016-03-18,Australia,New Zealand,New Zealand,,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,bat,8.0,
951339,2016-03-18,England,South Africa,England,,Wankhede Stadium,Mumbai,England,field,,2.0
951341,2016-03-19,India,Pakistan,India,,Eden Gardens,Kolkata,India,field,,6.0
951345,2016-03-20,Sri Lanka,West Indies,West Indies,,M Chinnaswamy Stadium,Bangalore,West Indies,field,,7.0
951349,2016-03-22,New Zealand,Pakistan,New Zealand,,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,New Zealand,bat,22.0,
951353,2016-03-23,India,Bangladesh,India,,M Chinnaswamy Stadium,Bangalore,Bangladesh,field,1.0,
951355,2016-03-25,Australia,Pakistan,Australia,,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,Australia,bat,21.0,
951357,2016-03-25,South Africa,West Indies,West Indies,,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,West Indies,field,,3.0
951359,2016-03-26,Bangladesh,New Zealand,New Zealand,,Eden Gardens,Kolkata,New Zealand,bat,75.0,
951361,2016-03-26,England,Sri Lanka,England,,Feroz Shah Kotla,Delhi,Sri Lanka,field,10.0,
951363,2016-03-27,India,Australia,India,,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,Australia,bat,,6.0
