match_id,date,team_1,team_2,elo_team_1,elo_team_2,elo_diff
1462912,2024-12-04,Uganda,Botswana,1702.9651995462077,1473.4111986107016,229.5540009355061
1462916,2024-12-04,Rwanda,Nigeria,1397.327367141238,1557.4433543961964,-160.11598725495833
1444654,2024-12-05,Pakistan,Zimbabwe,1592.191019326501,1538.0182070354854,54.17281229101559
1462921,2024-12-05,Uganda,Rwanda,1707.1768454897142,1391.6351414339597,315.5417040557545
1462919,2024-12-05,Nigeria,Botswana,1563.1355801034747,1469.1995526671951,93.93602743627957
1462878,2024-12-06,Bahamas,Brazil,1458.163997960108,1510.464352307346,-52.300354347238
1462877,2024-12-06,Panama,Suriname,1436.180061955311,1500.0,-63.819938044689025
1462924,2024-12-06,Botswana,Rwanda,1461.8392400134194,1388.837823094814,73.0014169186054
1462915,2024-12-06,Nigeria,Uganda,1570.4958927572504,1709.97416382886,-139.47827107160947
1462931,2024-12-07,Uganda,Rwanda,1716.162268004532,1400.9085884987974,315.2536795057347
